open_time,open,high,low,close,volume
2026-04-11 22:00:00,370.56,375.22,370.46,373.51,5395.084
2026-04-11 23:00:00,373.51,373.51,365.83,370.7,8292.159
2026-04-12 00:00:00,370.74,373.46,368.89,373.13,6092.873
2026-04-12 01:00:00,373.13,374.3,358.26,358.39,23797.978
2026-04-12 02:00:00,358.39,366.2,355.59,364.25,17252.275
2026-04-12 03:00:00,364.26,365.28,358.7,360.26,8220.117
2026-04-12 04:00:00,360.22,362.51,359.18,359.6,6459.609
2026-04-12 05:00:00,359.56,361.8,358.36,361.79,6432.229
2026-04-12 06:00:00,361.79,365.73,359.71,363.97,8748.676
2026-04-12 07:00:00,363.98,364.91,361.42,363.84,5517.755
2026-04-12 08:00:00,363.95,368.52,363.84,366.16,7362.47
2026-04-12 09:00:00,366.16,371.96,366.16,367.93,7621.943
2026-04-12 10:00:00,367.85,368.31,363.52,364.35,4100.533
2026-04-12 11:00:00,364.28,368.9,363.65,368.66,3884.116
2026-04-12 12:00:00,368.63,368.82,364.2,365.1,8642.785
2026-04-12 13:00:00,365.13,371.63,363.61,368.05,13654.775
2026-04-12 14:00:00,368.01,368.01,363.04,364.56,10405.12
2026-04-12 15:00:00,364.55,365.87,360.09,361.31,11244.223
2026-04-12 16:00:00,361.3,363.74,360.57,362.68,6735.384
2026-04-12 17:00:00,362.71,369.92,362.71,366.01,9380.44
2026-04-12 18:00:00,366.01,367.39,364.65,366.21,2903.214
2026-04-12 19:00:00,366.26,367.95,365.46,366.81,2903.843
2026-04-12 20:00:00,366.82,369.38,363.58,365.1,9305.767
2026-04-12 21:00:00,365.1,365.48,361.27,364.28,6095.831
2026-04-12 22:00:00,364.24,364.25,357.8,360.37,10542.054
2026-04-12 23:00:00,360.38,362.66,358.17,362.27,5105.948
2026-04-13 00:00:00,362.3,366.1,361.23,365.08,9194.058
2026-04-13 01:00:00,365.11,365.91,360.03,363.3,7151.437
2026-04-13 02:00:00,363.32,365.83,360.26,361.12,6741.455
2026-04-13 03:00:00,361.13,363.92,358.33,363.48,6146.34
2026-04-13 04:00:00,363.45,365.73,362.21,363.52,5966.766
2026-04-13 05:00:00,363.52,368.83,362.45,368.26,6409.272
2026-04-13 06:00:00,368.26,378.96,367.61,368.8,27813.054
2026-04-13 07:00:00,368.6,368.91,358.5,360.95,19683.919
2026-04-13 08:00:00,360.86,361.54,356.39,360.31,11373.603
2026-04-13 09:00:00,360.24,362.74,358.76,359.39,4930.495
2026-04-13 10:00:00,359.39,365.62,358.68,364.06,4661.333
2026-04-13 11:00:00,364.1,366.28,362.24,365.25,6831.529
2026-04-13 12:00:00,365.25,365.31,359.45,364.74,8927.299
2026-04-13 13:00:00,364.73,369.76,362.58,364.75,16570.188
2026-04-13 14:00:00,364.77,366.52,358.41,361.45,16707.56
2026-04-13 15:00:00,361.44,361.44,342.8,348.05,42794.122
2026-04-13 16:00:00,348.06,353.46,347.16,351.06,17712.131
2026-04-13 17:00:00,351.08,357.0,349.87,354.47,14695.062
2026-04-13 18:00:00,354.48,358.74,353.43,358.34,7159.111
2026-04-13 19:00:00,358.36,366.45,357.1,365.65,15126.94
2026-04-13 20:00:00,365.56,366.52,360.76,361.69,11718.197
2026-04-13 21:00:00,361.69,376.3,361.4,371.19,15273.203
2026-04-13 22:00:00,371.14,386.25,370.91,371.96,39207.131
2026-04-13 23:00:00,372.0,372.06,363.91,368.08,18710.961
2026-04-14 00:00:00,368.12,369.65,361.73,363.58,9702.921
2026-04-14 01:00:00,363.45,366.82,362.01,363.73,7499.735
2026-04-14 02:00:00,363.71,365.68,362.07,363.12,5558.391
2026-04-14 03:00:00,363.08,363.08,357.01,358.13,11045.022
2026-04-14 04:00:00,358.18,362.2,356.93,362.08,5300.678
2026-04-14 05:00:00,362.05,369.87,361.3,363.77,12577.512
2026-04-14 06:00:00,363.79,369.0,362.21,366.39,20810.607
2026-04-14 07:00:00,366.45,367.43,363.68,365.22,5182.561
2026-04-14 08:00:00,365.12,374.66,364.8,372.6,21306.224
2026-04-14 09:00:00,372.64,380.62,372.46,375.9,14153.206
2026-04-14 10:00:00,375.95,379.1,371.35,372.07,9482.512
2026-04-14 11:00:00,372.14,373.82,367.53,368.04,11043.474
2026-04-14 12:00:00,368.04,372.58,367.43,372.17,4917.539
2026-04-14 13:00:00,372.16,373.88,367.26,368.71,11227.537
2026-04-14 14:00:00,368.71,368.8,359.22,360.59,22150.17
2026-04-14 15:00:00,360.56,364.14,359.0,362.32,9743.574
2026-04-14 16:00:00,362.31,364.18,350.88,353.32,20093.19
2026-04-14 17:00:00,353.27,355.62,350.98,353.36,9889.346
2026-04-14 18:00:00,353.35,356.93,345.87,346.19,12531.141
2026-04-14 19:00:00,346.13,349.96,345.5,347.9,7914.376
2026-04-14 20:00:00,347.92,349.72,346.01,348.76,3766.455
2026-04-14 21:00:00,348.76,355.14,348.48,354.19,8983.271
2026-04-14 22:00:00,354.14,356.17,351.03,351.55,5424.553
2026-04-14 23:00:00,351.54,354.96,351.35,354.17,3035.337
2026-04-15 00:00:00,354.18,363.75,354.16,359.99,17113.18
2026-04-15 01:00:00,359.92,359.99,356.36,356.96,7037.12
2026-04-15 02:00:00,356.91,358.3,353.13,354.32,6159.448
2026-04-15 03:00:00,354.31,357.27,353.34,355.79,3960.164
2026-04-15 04:00:00,355.78,358.61,354.78,355.67,3339.716
2026-04-15 05:00:00,355.6,356.29,349.67,352.75,8088.714
2026-04-15 06:00:00,352.75,353.49,350.89,353.45,2936.944
2026-04-15 07:00:00,353.41,354.53,350.97,351.72,5074.833
2026-04-15 08:00:00,351.76,360.91,351.1,359.3,10351.603
2026-04-15 09:00:00,359.29,360.34,356.49,358.39,6004.971
2026-04-15 10:00:00,358.37,363.67,356.76,359.84,10694.753
2026-04-15 11:00:00,359.85,359.9,355.44,357.4,6562.455
2026-04-15 12:00:00,357.36,359.78,355.78,356.52,4188.281
2026-04-15 13:00:00,356.48,359.52,355.6,358.93,3013.173
2026-04-15 14:00:00,358.9,360.98,355.5,356.01,6874.712
2026-04-15 15:00:00,355.99,356.01,348.02,351.35,14620.173
2026-04-15 16:00:00,351.28,356.05,350.48,355.73,5794.81
2026-04-15 17:00:00,355.7,358.07,353.36,354.09,9184.309
2026-04-15 18:00:00,354.11,356.21,353.89,355.28,2835.414
2026-04-15 19:00:00,355.24,361.04,354.66,358.11,11847.168
2026-04-15 20:00:00,358.1,358.31,346.53,347.6,19558.065
2026-04-15 21:00:00,347.56,350.39,344.21,348.21,11354.044
2026-04-15 22:00:00,348.14,352.92,348.09,350.29,10759.888
2026-04-15 23:00:00,350.37,350.37,343.89,345.87,10347.475
2026-04-16 00:00:00,345.86,349.44,344.5,345.8,5970.504
2026-04-16 01:00:00,345.77,345.77,340.79,343.63,7063.924
2026-04-16 02:00:00,343.56,345.06,338.36,338.82,13444.942
2026-04-16 03:00:00,338.78,341.76,337.52,340.62,6500.967
2026-04-16 04:00:00,340.61,342.8,338.5,339.5,6677.683
2026-04-16 05:00:00,339.51,342.79,338.92,341.97,2751.455
2026-04-16 06:00:00,341.98,344.9,340.0,344.21,8322.101
2026-04-16 07:00:00,344.2,344.63,340.64,341.01,7091.196
2026-04-16 08:00:00,341.01,341.46,338.71,339.71,6016.566
2026-04-16 09:00:00,339.72,344.01,338.83,342.5,12479.599
2026-04-16 10:00:00,342.5,347.29,341.68,345.55,14578.103
2026-04-16 11:00:00,345.55,347.76,343.01,343.76,7045.827
2026-04-16 12:00:00,343.73,345.81,342.34,343.45,5361.305
2026-04-16 13:00:00,343.4,346.31,337.77,342.14,17167.305
2026-04-16 14:00:00,342.14,342.44,334.59,334.96,14487.584
