symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
NEIROUSDT,0.10566105327351759,0.21564744058214158,0.10599623679247436,0.36752136752136755,1.1585508572513152,117,1056.6105327351759
CFGUSDT,0.10035407485568251,0.1955969000860126,0.23027959001184253,0.4423076923076923,1.263663532805046,52,1003.5407485568252
DEXEUSDT,0.08883937004502628,0.24349514353345791,0.07055737398438738,0.3287671232876712,1.0916312680041622,146,888.3937004502627
UNIUSDT,0.08841875618184648,0.16845381345700156,0.10240037845536508,0.37894736842105264,1.2200150055654522,95,884.1875618184648
SEIUSDT,0.08461371089890589,0.09175555791369826,0.11462313905185119,0.42696629213483145,1.2597069605013846,89,846.1371089890589
SUIUSDT,0.08084225147415952,0.12422199687565037,0.08630483459081463,0.4020618556701031,1.2084511888845484,97,808.4225147415953
0GUSDT,0.07588687935683522,0.35943318728549867,0.017963789598307377,0.31932773109243695,1.0945574464504595,119,758.8687935683522
COMPUSDT,0.06212718254585644,0.1766250361138382,0.0544682433609715,0.34285714285714286,1.1265151022468058,105,621.2718254585644
SUPERUSDT,0.0605780800252321,0.17535698393822127,0.04240015096206414,0.3448275862068966,1.100611913726851,116,605.780800252321
GIGGLEUSDT,0.058540454290019056,0.25498708234249795,0.0606300882599766,0.36065573770491804,1.0841996104387297,122,585.4045429001906
ENAUSDT,0.056337694712467495,0.1575867827427697,0.0360608297984841,0.3391304347826087,1.0858595210621995,115,563.376947124675
RUNEUSDT,0.05023951686524358,0.08243766770931805,0.0407938522880677,0.4431818181818182,1.1642461051234374,88,502.3951686524358
VIRTUALUSDT,0.04993168040393077,0.15470605878200946,0.005023737559966586,0.4107142857142857,1.0843290819432028,112,499.31680403930767
ETHUSDT,0.038856325852564655,0.1398681439448531,-0.013407919176339263,0.33695652173913043,1.0892163561052643,92,388.5632585256466
BOMEUSDT,0.03073662008002937,0.2144923631453646,0.03791589647701855,0.39823008849557523,1.0483303370627377,113,307.3662008002937
WBTCUSDT,0.027073030174282756,0.11256221039769314,-0.01054122604286599,0.34285714285714286,1.1079301725465778,70,270.7303017428276
AVAXUSDT,0.02001104553728949,0.12005927941129914,-0.04431274539205727,0.3473684210526316,1.0506125646789983,95,200.11045537289488
NEARUSDT,0.01752933787241528,0.1320305105734329,-0.042589404127875284,0.4036697247706422,1.0329696611814367,109,175.29337872415283
DYDXUSDT,0.01637619014842934,0.21771185998229597,-0.028832645971094917,0.3620689655172414,1.021018088225494,116,163.7619014842934
LDOUSDT,0.015157008289441502,0.1390961489670267,-0.051696239781374644,0.3877551020408163,1.0372846657215076,98,151.570082894415
BTCUSDT,0.012197344022140889,0.11088326283423144,-0.06293112726075388,0.29577464788732394,1.0472130737292633,71,121.97344022140888
USDCUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
RLUSDUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
USD1USDT,0.0,0.0,0.0,0.0,0.0,0,0.0
FDUSDUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
USDEUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
EURUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
UUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
XUSDUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
ARBUSDT,-0.0006502693594736726,0.2068343172038176,-0.0909876506705999,0.3333333333333333,0.9988560544644285,111,-6.502693594736726
STRKUSDT,-0.003519578161199152,0.23989335051430075,-0.08591701372249731,0.3867924528301887,0.9934583628964243,106,-35.19578161199152
PENGUUSDT,-0.005219867380734384,0.19691384358808212,-0.06147840062023888,0.3706896551724138,0.9913346121985401,116,-52.19867380734384
CETUSUSDT,-0.01152688467339511,0.31747801359619665,-0.03666509600461781,0.4326923076923077,0.9842448133582028,104,-115.2688467339511
PAXGUSDT,-0.014578611468434472,0.09580462667656989,-0.14610894459688006,0.35714285714285715,0.8939951417867842,42,-145.7861146843447
BNBUSDT,-0.0170119592811758,0.1457183661373604,-0.18378589342029167,0.35294117647058826,0.9363667019570351,68,-170.11959281175803
TRXUSDT,-0.018042798977005312,0.04511493631100835,-0.3233428975581919,0.3,0.6424869525042571,20,-180.42798977005313
XAUTUSDT,-0.021350164201042045,0.035533780574988,-0.7329940513937507,0.16666666666666666,0.32380711603219114,6,-213.50164201042045
LINKUSDT,-0.02182327741476805,0.12996671767282397,-0.14298641791393635,0.3516483516483517,0.9452661081606033,91,-218.2327741476805
TAOUSDT,-0.022914131078956554,0.19506912265748444,-0.08077914367643606,0.2713178294573643,0.9713177377610791,129,-229.14131078956552
DOGEUSDT,-0.02471691499689003,0.17697934740245616,-0.14684033210997716,0.358695652173913,0.9366766892644546,92,-247.16914996890029
IDUSDT,-0.02801112212607066,0.13316740285619966,-0.09700557742500915,0.3157894736842105,0.9365626862034402,95,-280.1112212607066
KITEUSDT,-0.02946352555283537,0.33266732740036536,-0.03828904841878675,0.416,0.9699988158226079,125,-294.6352555283537
WLFIUSDT,-0.0295196797972914,0.28540644900538165,-0.32184694428282706,0.36936936936936937,0.9423788083918212,111,-295.196797972914
ZENUSDT,-0.040516219824758275,0.17790257586890287,-0.1439667303125715,0.3008849557522124,0.924786809342232,113,-405.16219824758275
CHZUSDT,-0.04491725645680631,0.22648637142867717,-0.1534231826231212,0.3063063063063063,0.9179851033363993,111,-449.17256456806314
ARUSDT,-0.04498453770092106,0.26343171075015537,-0.12869191748278494,0.3333333333333333,0.9355510822572629,120,-449.8453770092106
PENDLEUSDT,-0.045858102906481714,0.3044214572737099,-0.1320975219558691,0.34513274336283184,0.9264485865927794,113,-458.58102906481713
APTUSDT,-0.04770371729112657,0.20682973165867888,-0.1750120728874039,0.3,0.9167512370587501,120,-477.03717291126566
BONKUSDT,-0.04838367015331673,0.17711519366551037,-0.19355997417399642,0.3584905660377358,0.9034747145935408,106,-483.83670153316734
BCHUSDT,-0.05977649080851444,0.13919012902166245,-0.2699534361980907,0.32894736842105265,0.8187352623970071,76,-597.7649080851444
DASHUSDT,-0.06003245525564851,0.25141899098336884,-0.1400054517291843,0.3135593220338983,0.9158268578130285,118,-600.3245525564851
FILUSDT,-0.06858104887704473,0.2583217684128579,-0.2249434058488616,0.3076923076923077,0.8647331245425464,104,-685.8104887704474
ADAUSDT,-0.07837113940430582,0.18016192531773334,-0.2830343630321544,0.32038834951456313,0.8234049162988083,103,-783.7113940430581
XRPUSDT,-0.08806712357471441,0.18615187036841743,-0.3124995597091403,0.32608695652173914,0.765724448708383,92,-880.6712357471441
PROMUSDT,-0.0890780828626536,0.31968134672243453,-0.07373819248736843,0.2900763358778626,0.8936226616472716,131,-890.780828626536
XLMUSDT,-0.10039747200210479,0.20132360737718852,-0.35155726149625777,0.3118279569892473,0.757813379090817,93,-1003.9747200210479
TONUSDT,-0.10699441129139575,0.22316994339636212,-0.40058167292372976,0.3372093023255814,0.7284608504904995,86,-1069.9441129139575
WIFUSDT,-0.12227117160173957,0.2668945887199771,-0.2952897441526917,0.3178294573643411,0.8263843752403138,129,-1222.7117160173957
DOTUSDT,-0.12450917556598866,0.2981425801898238,-0.3742430418136436,0.25663716814159293,0.7826400168849439,113,-1245.0917556598865
FETUSDT,-0.12773870875092372,0.22392926932607596,-0.26438056622384365,0.31092436974789917,0.8203055098602372,119,-1277.387087509237
POLUSDT,-0.13051559628781936,0.2337080308245362,-0.34833746243045144,0.3269230769230769,0.716457147969036,104,-1305.1559628781936
NEWTUSDT,-0.1347737466517867,0.29445242347710276,-0.23405188570945923,0.3125,0.7873153851955702,112,-1347.737466517867
SHIBUSDT,-0.13481483419104587,0.20938251193283747,-0.4531326767651685,0.35,0.6663697978749781,100,-1348.1483419104586
LTCUSDT,-0.1381335854191105,0.1900372958548721,-0.5865902926393957,0.26744186046511625,0.6173146059472833,86,-1381.335854191105
AAVEUSDT,-0.14199661171775135,0.30159227411835876,-0.356962211705149,0.26804123711340205,0.7683697758545801,97,-1419.9661171775135
PEPEUSDT,-0.14227211179618032,0.2502621637415556,-0.40852408601723766,0.29838709677419356,0.7760503267400262,124,-1422.7211179618032
ONDOUSDT,-0.1479909655177976,0.2117752897808418,-0.38428549475667123,0.35514018691588783,0.7174289848433387,107,-1479.909655177976
ASTERUSDT,-0.1494047139375544,0.30829342165443674,-0.42700927691363866,0.2717391304347826,0.6666577593531454,92,-1494.047139375544
UMAUSDT,-0.15984000064258422,0.3213724811394575,-0.40897699779514124,0.36792452830188677,0.698285143866971,106,-1598.400006425842
HBARUSDT,-0.1689692429605947,0.22824618302169986,-0.5321718438602263,0.30303030303030304,0.5995909448036586,99,-1689.6924296059472
PLUMEUSDT,-0.18344035579554682,0.29134069854196254,-0.3200846627753497,0.3305084745762712,0.7222427246966359,118,-1834.4035579554682
ZAMAUSDT,-0.1854478820813895,0.3488736781800909,-0.2594714526460756,0.28346456692913385,0.7673073649312449,127,-1854.4788208138948
GPSUSDT,-0.19397551160608748,0.37349139422476596,-0.2555541032732099,0.30597014925373134,0.7675672174247236,134,-1939.7551160608748
UTKUSDT,-0.20128079679712532,0.4428326992581819,0.012161442313595006,0.2980769230769231,0.671927746823687,104,-2012.8079679712532
PORTALUSDT,-0.2093470474801471,0.4212959410997912,-0.28814386431031036,0.3064516129032258,0.6962486099303888,124,-2093.470474801471
EDUUSDT,-0.22386380498477437,0.40276831303366567,-0.27926208637332184,0.2824427480916031,0.6980089489040495,131,-2238.638049847744
JSTUSDT,-0.2281004875295927,0.3833302096794023,-0.597531068809683,0.30701754385964913,0.5588876573090537,114,-2281.004875295927
HIGHUSDT,-0.23310888659589313,0.6553952379007392,-0.0869445690359943,0.29927007299270075,0.7758185571861522,137,-2331.0888659589314
AXLUSDT,-0.23560232044565746,0.38420651258356925,-0.27412110635558734,0.31746031746031744,0.7175028761401617,126,-2356.0232044565746
WLDUSDT,-0.23712959029912276,0.3207165077814893,-0.36934453047125665,0.3125,0.6270626496777016,112,-2371.2959029912276
ZROUSDT,-0.24031664364444272,0.4185721785739448,-0.3204713819180461,0.3333333333333333,0.7462535800663652,132,-2403.1664364444273
SPKUSDT,-0.27750976477231076,0.36255106650139945,-0.6354023710723279,0.25833333333333336,0.46906004354095865,120,-2775.0976477231075
SAGAUSDT,-0.33348949250307813,0.45095124776172835,-0.5909847315134329,0.312,0.5291375376093662,125,-3334.8949250307815
SENTUSDT,-0.47035547217830764,0.5609992939855466,-0.6546776096139275,0.2992125984251969,0.41944089489138464,127,-4703.554721783076
