symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
BANANAS31USDT,0.2488787614210837,0.04905507305669836,0.502987315537466,0.7272727272727273,4.85380356466452,11,2488.787614210837
MOVRUSDT,0.12603648581635352,0.1066026504499913,0.1871073686808511,0.5,1.9537711738326282,10,1260.3648581635352
REZUSDT,0.10693532225118238,0.05640419873792526,0.28935905954894325,0.5454545454545454,2.414115032467904,11,1069.3532225118238
BIOUSDT,0.09256880332252526,0.042465027747629364,0.2858645746927069,0.7142857142857143,3.4268481612364856,7,925.6880332252526
KITEUSDT,0.07594928898825555,0.014518364936589223,0.4455329769708037,1.0,0.0,3,759.4928898825556
PLUMEUSDT,0.06657854737586176,0.04407146724596408,0.33813431566847135,0.7142857142857143,2.183522855526667,7,665.7854737586176
币安人生USDT,0.05057741210723646,0.07437422265682395,0.14891859338909957,0.5833333333333334,1.3778535722272511,12,505.77412107236455
WLDUSDT,0.04568472439148228,0.02302775100503446,0.26743879329277387,0.6666666666666666,3.5233870130798484,3,456.8472439148228
ENSOUSDT,0.043143985541487816,0.08856174945145821,0.0985774878020789,0.4,1.2132740350734563,15,431.43985541487814
SENTUSDT,0.03896168302954786,0.10244586431940694,0.0958131053888362,0.7272727272727273,1.618396342462067,11,389.6168302954786
ASTERUSDT,0.024667376320544745,0.01557131183218232,0.26756569969386595,1.0,0.0,4,246.67376320544744
PAXGUSDT,0.02412621882663267,0.01331197316176357,0.3451681742343461,1.0,0.0,1,241.2621882663267
CFGUSDT,0.022427706823613797,0.03034300005509484,0.1816976865095479,0.6,1.6213299691796144,5,224.27706823613798
PEPEUSDT,0.018957123080713803,0.014838497235856228,0.21637814381137085,1.0,0.0,3,189.57123080713802
GIGGLEUSDT,0.01865603694218754,0.0577309322504944,0.07537806004937309,0.5714285714285714,1.2535839367083903,7,186.5603694218754
CRVUSDT,0.014968231275139812,0.010048987856787423,0.2218490823053377,1.0,0.0,2,149.68231275139811
BONKUSDT,0.014645851168902865,0.014764478686477499,0.16252153849519257,1.0,0.0,2,146.45851168902865
FLOKIUSDT,0.01407858810450257,0.008807409384679648,0.23628649184638617,1.0,0.0,1,140.7858810450257
ZENUSDT,0.013535561846402325,0.007529249475413626,0.33209741215608685,1.0,0.0,1,135.35561846402325
NEIROUSDT,0.012817532742542659,0.02660862070296273,0.08091329936925304,1.0,0.0,3,128.1753274254266
SOLUSDT,0.010957609064757984,0.013715800286710574,0.172253449839612,1.0,0.0,1,109.57609064757985
EULUSDT,0.010818191929474471,0.07003176152523044,0.03869066643181437,0.4444444444444444,1.1174302096937754,9,108.1819192947447
PENGUUSDT,0.009646660173929969,0.02322978955772332,0.13094784495149447,1.0,0.0,2,96.46660173929969
LTCUSDT,0.008245624918018864,0.008981893574211421,0.16704937284586113,1.0,0.0,1,82.45624918018864
STRKUSDT,0.008004223748770483,0.03355154336852425,0.06680178979000304,0.5,1.4761287924722093,2,80.04223748770482
DEXEUSDT,0.005199794811649602,0.05267293574594983,0.010171228614572763,0.6,1.0873679277135966,10,51.99794811649602
NEARUSDT,0.00442236362259496,0.023971060792592334,0.03502663092221376,0.5,1.2329042185462524,2,44.223636225949605
DOGEUSDT,0.0024059049035477747,0.025981453193238704,0.022258916984561172,0.5,1.4424340401037563,2,24.05904903547775
LINKUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
BNBUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
RLUSDUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
EURUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
BTCUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
USDCUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
CHIPUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
XAUTUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
TRUMPUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
HBARUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
XUSDUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
UUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
FETUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
USD1USDT,0.0,0.0,0.0,0.0,0.0,0,0.0
FDUSDUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
BFUSDUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
KATUSDT,-0.004006064456666252,0.09971278486538672,-0.01635446899955827,0.4,0.929812267538103,5,-40.06064456666252
ARBUSDT,-0.004879096685481312,0.02790887823204439,-0.05486011942035058,0.5,0.3660786461352838,2,-48.79096685481312
ZAMAUSDT,-0.006211254035634122,0.05299426070734626,-0.03720687295145054,0.5,0.9021733817062034,8,-62.11254035634121
FILUSDT,-0.006929383582792352,0.03625552551634182,-0.07111066948169682,0.75,0.7100470937525232,4,-69.29383582792352
UNIUSDT,-0.006978051471487346,0.0380159883541759,-0.06018930208461528,0.6666666666666666,0.5867709585492031,3,-69.78051471487346
ZROUSDT,-0.008519037492331944,0.07923274121573635,-0.0548209639375838,0.5555555555555556,0.8935335997202832,9,-85.19037492331944
PYTHUSDT,-0.009176326290595008,0.009676576290588854,-0.2846453149685342,0.0,0.0,1,-91.76326290595009
ADAUSDT,-0.010434530198284934,0.026750557730689597,-0.15423356127174168,0.5,0.3933784242304349,2,-104.34530198284935
WIFUSDT,-0.0108182039126114,0.04689364662501387,-0.12747692463201732,0.5,0.5842067889489393,4,-108.182039126114
RUNEUSDT,-0.01192443714407598,0.030922157205474865,-0.12363229767648334,0.25,0.5489417287354409,4,-119.2443714407598
ZECUSDT,-0.012178800648359748,0.035756780930655666,-0.11863424515999633,0.6666666666666666,0.5023089158187289,3,-121.78800648359747
CHZUSDT,-0.01298437223415782,0.04931395762079665,-0.11797671696371242,0.5,0.6341593953822409,4,-129.8437223415782
DOTUSDT,-0.013726593031728598,0.029772622455879843,-0.19676533363945334,0.5,0.1429473267006268,2,-137.26593031728598
SHIBUSDT,-0.01564077087978039,0.016270743911850332,-0.37441562472902484,0.0,0.0,1,-156.40770879780388
POLUSDT,-0.01603406942329036,0.039927581160267456,-0.14420605949028395,0.6666666666666666,0.3719043838824793,3,-160.3406942329036
TONUSDT,-0.016940739844306798,0.019240030372967884,-0.20840041647493246,0.0,0.0,2,-169.40739844306796
VIRTUALUSDT,-0.01702589339290635,0.026743299110542285,-0.2965708737593483,0.0,0.0,1,-170.2589339290635
XRPUSDT,-0.01808740494531609,0.0250000792283644,-0.26479409360439987,0.0,0.0,1,-180.87404945316092
SEIUSDT,-0.018173417320687498,0.021371618356060045,-0.5069431142109019,0.0,0.0,1,-181.73417320687497
ETHUSDT,-0.018744141721563277,0.021335572176173052,-0.34853624257009475,0.0,0.0,1,-187.44141721563275
APTUSDT,-0.019342305106904305,0.030477565636158107,-0.3192251520941459,0.0,0.0,1,-193.42305106904305
SUIUSDT,-0.022330331436275164,0.03190684687964675,-0.32237332676419095,0.0,0.0,1,-223.30331436275165
AVAXUSDT,-0.02373272811621118,0.02947269567454587,-0.3159874593119059,0.0,0.0,2,-237.3272811621118
XPLUSDT,-0.026980096875219475,0.0430427937763227,-0.3088639039719084,0.0,0.0,2,-269.80096875219476
JSTUSDT,-0.02956479873065113,0.05050096049455096,-0.25752139097016336,0.4,0.4172725132817438,5,-295.6479873065113
ENAUSDT,-0.030281560223783054,0.052379978518642116,-0.35430424379436093,0.5,0.25371951434805573,4,-302.81560223783055
BCHUSDT,-0.0326752848990431,0.048542899488555294,-0.43265389928977216,0.3333333333333333,0.06322083355469864,3,-326.75284899043106
ALGOUSDT,-0.03413247605092317,0.05210848375152345,-0.35997338650131505,0.0,0.0,2,-341.32476050923174
TAOUSDT,-0.03575408601789718,0.036254335998333775,-0.34979895233812647,0.0,0.0,1,-357.5408601789718
XLMUSDT,-0.03780167243157648,0.046810780036546235,-0.531714356074887,0.0,0.0,2,-378.0167243157648
LUNCUSDT,-0.039227844078724664,0.04026453232411348,-0.4834341999374531,0.0,0.0,2,-392.2784407872466
DASHUSDT,-0.04449848284204024,0.060207552690893555,-0.42692234066149787,0.4,0.22753552272367758,5,-444.98482842040244
EDUUSDT,-0.05111148366442131,0.13672960736536027,-0.22505396504784453,0.4117647058823529,0.706197416366077,17,-511.1148366442131
RAREUSDT,-0.05201367255210962,0.14493169764057978,-0.14486745051629343,0.5294117647058824,0.6132004328000926,17,-520.1367255210962
ORDIUSDT,-0.057701682157291954,0.12512825915352283,-0.18376396223425792,0.5,0.43638112807084445,6,-577.0168215729195
ESPUSDT,-0.05925496504111712,0.07361072156830055,-0.3674365014972051,0.25,0.1256594360961073,4,-592.5496504111712
HUMAUSDT,-0.059626406544960944,0.09181818511570113,-0.30543477012306386,0.5555555555555556,0.40400064479464187,9,-596.2640654496095
DYDXUSDT,-0.06212113303853007,0.08238811528348197,-0.6667548890202267,0.2,0.11644274915999435,5,-621.2113303853007
SPKUSDT,-0.06352959019608755,0.07175749759257656,-0.6103430292454126,0.2,0.0553711724762014,5,-635.2959019608754
WLFIUSDT,-0.0638548889579469,0.0785337546539757,-0.49711745422114273,0.0,0.0,5,-638.548889579469
GLMRUSDT,-0.0866288594779318,0.13561151435186444,-0.17233520294418808,0.35714285714285715,0.5216583554788127,14,-866.2885947793179
HIGHUSDT,-0.08695196452237025,0.0975719707923947,-0.3585788213432964,0.5,0.5009723629637983,16,-869.5196452237025
ZBTUSDT,-0.09240458352472433,0.10170557118901673,-0.6028862443251108,0.2857142857142857,0.1650905340970352,7,-924.0458352472433
BBUSDT,-0.09362200865795717,0.11046213397352299,-0.4627828627169404,0.42857142857142855,0.1881328246393773,7,-936.2200865795717
VANAUSDT,-0.1025800467478198,0.1456182155989322,-0.43470460062856,0.3333333333333333,0.35918132937576525,12,-1025.800467478198
