symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
UMAUSDT,-0.046841065050136535,0.13190185752978556,-0.12035490297810764,0.5094339622641509,0.8626004880901695,53,-468.41065050136535
EURUSDT,-0.04805334211693978,0.0734392294169264,-1.9104737347223106,0.16981132075471697,0.09190528535375872,53,-480.53342116939785
PAXGUSDT,-0.051450179947669414,0.0896497335738574,-0.38930791608088294,0.48484848484848486,0.5492064953115531,33,-514.5017994766941
FDUSDUSDT,-0.054843162056069546,0.0808556680235586,-3.6045448816544545,0.0,0.0,57,-548.4316205606955
RLUSDUSDT,-0.055808493913620694,0.08439382840115504,-3.7512635448990137,0.0,0.0,61,-558.0849391362069
TONUSDT,-0.05588233878701931,0.09302305429436042,-0.2745836171636603,0.6304347826086957,0.7278360488518393,46,-558.8233878701931
XLMUSDT,-0.056167018154115365,0.12789110653927258,-0.26644918578516147,0.5409836065573771,0.752251408479742,61,-561.6701815411536
UUSDT,-0.05806794585854169,0.08773044056343533,-3.845512001523156,0.0,0.0,62,-580.6794585854169
HBARUSDT,-0.0586698143382732,0.12420631456318158,-0.2603220275777295,0.4915254237288136,0.7556227316352099,59,-586.698143382732
USDCUSDT,-0.06655736814432023,0.09982280352557792,-4.139304075944925,0.0,0.0,70,-665.5736814432023
BONKUSDT,-0.06984130325241086,0.17597399574868447,-0.26316506426148956,0.5,0.7715410608617043,48,-698.4130325241086
RUNEUSDT,-0.07105037660829752,0.11845515623756796,-0.3720726809065179,0.5614035087719298,0.7146099132511824,57,-710.5037660829752
WBTCUSDT,-0.07200585101131873,0.1097618000108538,-0.465304963502116,0.5490196078431373,0.5801906856826445,51,-720.0585101131874
XUSDUSDT,-0.07243952338921884,0.11116568394707901,-4.225636700975058,0.0,0.0,82,-724.3952338921885
USDEUSDT,-0.07780528887681215,0.11626039796712502,-4.485688015116308,0.0,0.0,83,-778.0528887681215
ONDOUSDT,-0.09371176211273674,0.1483861740300321,-0.354288489256565,0.5370370370370371,0.6604252645119848,54,-937.1176211273674
XRPUSDT,-0.09786548932002771,0.14942490698860392,-0.4025474151654849,0.48148148148148145,0.629155699192201,54,-978.6548932002771
POLUSDT,-0.09828027525037328,0.16410062080128934,-0.38570234432899947,0.49056603773584906,0.6305052142313589,53,-982.8027525037328
DOTUSDT,-0.1026004976276802,0.14985499466702834,-0.36327729578995505,0.6122448979591837,0.6466584981876617,49,-1026.004976276802
PEPEUSDT,-0.10412551782140135,0.18585382665855982,-0.35061532151748465,0.5714285714285714,0.693490106885248,49,-1041.2551782140135
ZAMAUSDT,-0.1056875837711317,0.19400322144849816,-0.2178616472550899,0.6122448979591837,0.7769249620958839,49,-1056.875837711317
VIRTUALUSDT,-0.1085412805718215,0.16297742208352042,-0.31531247701238746,0.54,0.6585845004025073,50,-1085.412805718215
BTCUSDT,-0.10915465208305795,0.14374837796519294,-0.6209059548717663,0.5333333333333333,0.3953726402778157,45,-1091.5465208305795
ARBUSDT,-0.10969650603311489,0.19065264468126025,-0.3991355526247277,0.6170212765957447,0.6309317384185267,47,-1096.9650603311488
BCHUSDT,-0.11370433471133022,0.13980121860016398,-0.5160146894406555,0.65,0.5494961998253463,40,-1137.0433471133022
ZECUSDT,-0.11370452957137031,0.20486089246171862,-0.29975714881524257,0.5952380952380952,0.7048167039251181,42,-1137.0452957137031
BNBUSDT,-0.1137470063076024,0.1431824105759467,-0.6235301596515314,0.48936170212765956,0.44671946088939196,47,-1137.470063076024
ZROUSDT,-0.11630244826621297,0.2501789955438718,-0.22284394026276436,0.5517241379310345,0.7833135942961396,58,-1163.0244826621297
FILUSDT,-0.12539581767858718,0.17122734396946493,-0.473416221161082,0.5454545454545454,0.5488893585795319,44,-1253.9581767858717
PENGUUSDT,-0.12560371881663362,0.19248536710037495,-0.3426697412010094,0.48214285714285715,0.6572116881414677,56,-1256.0371881663364
UTKUSDT,-0.12581267807062907,0.18374362756410104,-0.4103927949898564,0.5434782608695652,0.6210594132632057,46,-1258.1267807062907
ADAUSDT,-0.12742534125326485,0.17453716756670556,-0.5026031947665739,0.5306122448979592,0.5832772756603838,49,-1274.2534125326486
COMPUSDT,-0.12893627574242286,0.1957302009927668,-0.42357933250752305,0.6101694915254238,0.6593314558364181,59,-1289.3627574242287
WLFIUSDT,-0.13267784102649247,0.1764062025656225,-0.4321372602280397,0.5238095238095238,0.5566739230251185,42,-1326.7784102649246
TRUMPUSDT,-0.13600058011509225,0.16853291021485065,-0.4490848014892982,0.48148148148148145,0.60164015104277,54,-1360.0058011509225
DASHUSDT,-0.13622088741486924,0.2059994615148108,-0.37497114451184504,0.5,0.5902672697861114,54,-1362.2088741486923
NEIROUSDT,-0.1363730281364533,0.219579667951338,-0.15896120147515866,0.5636363636363636,0.6915822945697997,55,-1363.730281364533
PLUMEUSDT,-0.1382441902587883,0.23734028560114412,-0.29890381245808423,0.5185185185185185,0.6831240496486475,54,-1382.441902587883
PENDLEUSDT,-0.13928958608166112,0.22568965638892535,-0.4130013893290099,0.5192307692307693,0.6058044440622367,52,-1392.8958608166113
BOMEUSDT,-0.14202157232910323,0.19488587135436344,-0.42551038078197734,0.5294117647058824,0.6131657482409739,51,-1420.2157232910324
SOLUSDT,-0.14428177160671504,0.18421601218032588,-0.5477160907932846,0.4523809523809524,0.4392783697935716,42,-1442.8177160671503
ARUSDT,-0.1472522651631679,0.20558825103809356,-0.4541579728586199,0.5769230769230769,0.5868883942619167,52,-1472.5226516316789
NEARUSDT,-0.15036316969549346,0.1998295613077968,-0.5067297314760941,0.5106382978723404,0.5069077875330779,47,-1503.6316969549346
WIFUSDT,-0.1566811990488488,0.20514934133856938,-0.4208284606735395,0.46938775510204084,0.6029518166588012,49,-1566.8119904884882
STRKUSDT,-0.16299666466269364,0.21871886632973456,-0.6091175969216908,0.5306122448979592,0.5506088476766614,49,-1629.9666466269364
UNIUSDT,-0.1657824834204277,0.19913531520380676,-0.4117699350270342,0.5434782608695652,0.47797965270416815,46,-1657.824834204277
AVAXUSDT,-0.16975779447224856,0.20147891311792715,-0.6708509288771589,0.5294117647058824,0.48119601931441824,51,-1697.5779447224857
DOGEUSDT,-0.17250469914612057,0.20234628129866644,-0.7145806626126184,0.5,0.3985413077297098,44,-1725.0469914612058
ZENUSDT,-0.17917598310038546,0.27616344406601506,-0.5629198046660344,0.6346153846153846,0.52599706106939,52,-1791.7598310038547
SUIUSDT,-0.18273330493200773,0.21176392461885843,-0.6613308936347954,0.375,0.4414306755201712,48,-1827.3330493200774
KITEUSDT,-0.18510009712737124,0.31944797409876186,-0.2943345610689386,0.509090909090909,0.683066101348877,55,-1851.0009712737124
XPLUSDT,-0.18676258520195674,0.234280937019825,-0.41188565042383457,0.5306122448979592,0.5877385817610631,49,-1867.6258520195674
SUPERUSDT,-0.1900361889096435,0.2776117063812365,-0.4220831089096705,0.5409836065573771,0.579716643016106,61,-1900.3618890964349
SAGAUSDT,-0.190856154880602,0.248471902156921,-0.4468635540160074,0.5230769230769231,0.5962823574076904,65,-1908.56154880602
ORDIUSDT,-0.19316744081563994,0.2931196555521884,-0.29427422435927864,0.5625,0.49933222766982954,48,-1931.6744081563993
PORTALUSDT,-0.19856914060129274,0.2892323683365933,-0.34864337426389924,0.509090909090909,0.5127339108226375,55,-1985.6914060129275
AXLUSDT,-0.20887244405896646,0.3123625747326675,-0.4282199794789713,0.49019607843137253,0.517800128072945,51,-2088.7244405896645
DYDXUSDT,-0.21734220612474578,0.29327008304977775,-0.5953011745326062,0.4666666666666667,0.5296618837074167,60,-2173.422061247458
SEIUSDT,-0.21823136102975205,0.2652441267125173,-0.8180996548187529,0.5178571428571429,0.40349823685272734,56,-2182.3136102975204
ENAUSDT,-0.2273352827067481,0.30052129176439674,-0.6513406301548377,0.543859649122807,0.5054153700271012,57,-2273.352827067481
NEWTUSDT,-0.22745652606607406,0.2634202075689603,-0.6823775372355477,0.425531914893617,0.41133507596343727,47,-2274.5652606607405
STOUSDT,-0.2350713245246426,0.456583340896833,-0.22586049305199804,0.6981132075471698,0.7110065394513201,53,-2350.713245246426
MOVRUSDT,-0.24258868535063624,0.3175176820532062,-0.620942400253081,0.6290322580645161,0.5442008401287063,62,-2425.8868535063625
WLDUSDT,-0.2469374979993856,0.2824757733328798,-0.7465658520514197,0.5227272727272727,0.38572116437370757,44,-2469.374979993856
IDUSDT,-0.24872356893852707,0.28808801695248276,-0.8520429337005909,0.43103448275862066,0.36129579810978096,58,-2487.2356893852707
TRUUSDT,-0.24919221184814877,0.31740424215796903,-0.20177140274612598,0.3389830508474576,0.5713146453479405,59,-2491.922118481488
AAVEUSDT,-0.2655116137082929,0.3029670836414572,-0.8368225280699987,0.52,0.4321461523491655,50,-2655.116137082929
APTUSDT,-0.27009612292401614,0.30988230733640415,-0.8805397557094375,0.37777777777777777,0.37218777852170054,45,-2700.961229240161
EDUUSDT,-0.29083446385938094,0.3356861398981132,-0.6992748746191729,0.5,0.40652242658367505,52,-2908.3446385938096
0GUSDT,-0.29325883276445563,0.3547816581195185,-0.7212686263977901,0.4583333333333333,0.30341873496444466,48,-2932.5883276445566
EULUSDT,-0.3120700883680693,0.382656371233579,-0.6016996700104517,0.5576923076923077,0.4106972661319961,52,-3120.700883680693
BIOUSDT,-0.3149723866141101,0.4023772354003236,-0.6395258366294938,0.5294117647058824,0.42368807420289434,51,-3149.7238661411006
GIGGLEUSDT,-0.32543692123672185,0.36038360752770954,-0.7428725703854002,0.4782608695652174,0.34843070338473425,46,-3254.3692123672186
DENTUSDT,-0.4497591385240552,0.5182035509371546,-0.7734951325781821,0.40384615384615385,0.2529079168775981,52,-4497.591385240552
