symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
VETUSDT,0.010853864045613656,0.009470458971577623,0.20007828707905745,1.0,0.0,1,108.53864045613656
0GUSDT,0.010847599688563138,0.05804052903542397,0.0436555539461582,0.5714285714285714,1.1345804206196646,7,108.47599688563139
SANDUSDT,0.009945997968232052,0.012258085200542466,0.18310807437870583,1.0,0.0,1,99.45997968232052
BERAUSDT,0.006662335066632124,0.08967338585161745,0.03209273884495126,0.5,1.0837665299842942,8,66.62335066632124
ATOMUSDT,0.003973677882930599,0.013707104540931703,0.06483452514246146,1.0,0.0,2,39.73677882930599
PENDLEUSDT,0.002024549701410271,0.018920964496750094,0.005744601203138544,0.75,1.1273881777439367,4,20.24549701410271
ARKMUSDT,0.0015306141328467562,0.06270284386189565,-0.004995900883576355,0.6153846153846154,1.014744147868319,13,15.306141328467561
EURIUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
USDEUSDT,0.0,0.0,0.0,0.0,0.0,0,0.0
SXTUSDT,-0.00297075411814114,0.05537336642269906,-0.029820197704100545,0.6666666666666666,0.9558374289962422,12,-29.7075411814114
TURTLEUSDT,-0.0033260207121553263,0.07131186080044664,0.0056107919360553074,0.25,0.9454094319448949,4,-33.260207121553265
IOTAUSDT,-0.0033924432973287694,0.02271641377817453,-0.05215034882788791,0.6666666666666666,0.7821134971234514,3,-33.92443297328769
ICPUSDT,-0.004505748693148921,0.031404914081837695,-0.06846845882615664,0.5,0.7241845255303162,2,-45.05748693148921
ETCUSDT,-0.00709440871359601,0.016686057904499015,-0.11836503903049092,0.0,0.0,1,-70.9440871359601
AIXBTUSDT,-0.007904373554091454,0.04239285383111019,-0.06257425965653722,0.6,0.8336559522635376,5,-79.04373554091454
CFXUSDT,-0.008391796931960283,0.052095193210911744,-0.09703302867728283,0.75,0.6061333475508222,4,-83.91796931960283
TRBUSDT,-0.009168616846985856,0.06569415530858583,-0.04309276728889724,0.8333333333333334,0.8410328752475522,6,-91.68616846985856
