symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
NEIROUSDT,0.18129959104903456,0.2009419316847243,0.07844364211978912,0.3424657534246575,1.3212885622447397,73,1812.9959104903458
SEIUSDT,0.17239171554707516,0.09216806388473611,0.2014019965183731,0.38095238095238093,1.581214135152704,84,1723.9171554707516
MOVRUSDT,0.16238945395350882,0.3339479185418384,0.1398122082214518,0.3974358974358974,1.4444713908175182,78,1623.8945395350881
APTUSDT,0.15035972433705733,0.111243892773535,0.10255541482218082,0.4225352112676056,1.3790126240959066,71,1503.5972433705733
ZROUSDT,0.1463495871494138,0.18353484268643797,0.09261520205038971,0.4520547945205479,1.2663718212317094,73,1463.4958714941379
CFGUSDT,0.13338230402934315,0.12891193470212325,0.3661732028068576,0.42857142857142855,1.569148208323234,28,1333.8230402934314
PLUMEUSDT,0.11497651633256564,0.14528859208544018,0.06224791570024315,0.4383561643835616,1.2490480995577322,73,1149.7651633256564
FETUSDT,0.11440566779899639,0.14427842806364952,0.0017275310091795844,0.34210526315789475,1.239310451127081,76,1144.0566779899639
XLMUSDT,0.11118988337847313,0.09114219321572059,0.12864736958462794,0.38666666666666666,1.337090532153077,75,1111.8988337847313
WLDUSDT,0.1084891729363364,0.14747420835877018,0.14041535064365385,0.4444444444444444,1.267616981065923,72,1084.891729363364
FILUSDT,0.10843603957377222,0.12913820901128853,0.06269545453505487,0.3835616438356164,1.3573796800354612,73,1084.3603957377222
CHZUSDT,0.09101068922616105,0.20611295468972624,0.04634488639042155,0.3670886075949367,1.2245661239297652,79,910.1068922616106
BCHUSDT,0.09059140886949553,0.06986076869900676,0.19105169855645154,0.328125,1.3810392859122795,64,905.9140886949554
ENJUSDT,0.07641231783641572,0.5042075916286193,-0.14123586165153726,0.36904761904761907,1.1321810778690005,84,764.1231783641572
PENDLEUSDT,0.07565600024473285,0.12184827446072179,0.08906811683214999,0.3611111111111111,1.1609263223516724,72,756.5600024473284
DOGEUSDT,0.07393016953250685,0.1146368924502693,-0.0022740517784282854,0.43243243243243246,1.2485603297838999,74,739.3016953250685
GUNUSDT,0.06664484594503295,0.3901310363871906,0.010685652241302303,0.2625,1.119186676170438,80,666.4484594503294
AXLUSDT,0.05992852400760956,0.19370665755890024,-0.008786549738077031,0.4605263157894737,1.1165123803551538,76,599.2852400760956
SOLUSDT,0.05972505821281468,0.15808160965698762,-0.05678925930772704,0.39473684210526316,1.1629241542079476,76,597.2505821281468
LINKUSDT,0.050065424176196395,0.10600849127546692,-0.0782348569543473,0.4383561643835616,1.1912277992188887,73,500.65424176196393
ETHUSDT,0.040358793557716995,0.12300058407851222,0.00815938404696156,0.43283582089552236,1.1182456330016524,67,403.58793557716996
DASHUSDT,0.039100966812258796,0.1950593108017303,-0.03146916162209382,0.42857142857142855,1.099792250351124,77,391.009668122588
UNIUSDT,0.03248594219480766,0.16057307864298304,-0.02933939786171272,0.3918918918918919,1.0900772971048849,74,324.8594219480766
ONDOUSDT,0.030886290965266044,0.12131416875624611,-0.143671731914464,0.33766233766233766,1.0690815228975166,77,308.86290965266045
DYDXUSDT,0.028936905588473456,0.14319615500225608,-0.0038999795926230527,0.4025974025974026,1.0630214287264101,77,289.36905588473456
NEARUSDT,0.023067536456582514,0.13566012842261113,-0.08683645516994655,0.32432432432432434,1.0606798169531642,74,230.67536456582513
BOMEUSDT,0.02220585091763421,0.16245988573366352,-0.09118494731811888,0.352112676056338,1.0407557488496035,71,222.0585091763421
RUNEUSDT,0.021552278850676235,0.1326969446767853,-0.11360324281157907,0.40540540540540543,1.0651924049864914,74,215.52278850676237
XRPUSDT,0.016067688957907795,0.10476181461097096,-0.05319957720489973,0.3472222222222222,1.0487926160597576,72,160.67688957907797
BTCUSDT,0.013572320991619626,0.1205372044909721,-0.16343997024530812,0.38666666666666666,1.0477014903253277,75,135.72320991619625
STOUSDT,0.008273440362201595,0.3632518418395606,0.016342989098035585,0.3561643835616438,1.0111843070809827,73,82.73440362201595
WBTCUSDT,0.0031741970353322186,0.11507782674357492,-0.2426327729014758,0.30666666666666664,1.010367220436536,75,31.741970353322188
STRKUSDT,-0.000147665275147655,0.1262711382520405,-0.16319475078163595,0.3614457831325301,0.999657591500301,83,-1.47665275147655
