symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
ETHUSDT,-0.24103496520623963,0.28412523834548337,-0.7321223611842693,0.5571428571428572,0.43043699194523916,70,-2410.349652062396
KITEUSDT,-0.24657101275651594,0.38364436851233763,-0.2465901336833087,0.5230769230769231,0.6749620918284398,65,-2465.7101275651594
LDOUSDT,-0.24899338034095586,0.3328230118391452,-0.5793923788130823,0.5,0.5294976471160541,70,-2489.9338034095585
SOLUSDT,-0.2513304363246579,0.3059479896849927,-0.7161260309182645,0.5616438356164384,0.4291078896282515,73,-2513.304363246579
COMPUSDT,-0.25878594436599944,0.3474088600120055,-0.44978446215243895,0.5735294117647058,0.501389366565814,68,-2587.859443659994
DEXEUSDT,-0.27242946996597156,0.33483821873184755,-0.3964916292931861,0.6617647058823529,0.6134702028016602,68,-2724.2946996597157
TAOUSDT,-0.27541574481725084,0.34926995873884353,-0.4924930870674642,0.546875,0.5238486423459863,64,-2754.1574481725083
SUPERUSDT,-0.27730660986277494,0.3835929301846964,-0.45893795608506605,0.5384615384615384,0.5207316001373451,65,-2773.0660986277494
EDUUSDT,-0.29122028524221366,0.5469974423960409,-0.21581246291650766,0.6,0.5389947805206414,70,-2912.202852422137
BOMEUSDT,-0.29247596125331266,0.479458584208132,-0.2653630200686819,0.5571428571428572,0.5383707664269741,70,-2924.7596125331265
TRUMPUSDT,-0.29901443246203463,0.36284011560732154,-0.6353016842492638,0.5454545454545454,0.36918783626100293,66,-2990.144324620346
ENAUSDT,-0.3271184138297994,0.39135809130465404,-0.7615474820285287,0.5303030303030303,0.46068847868579405,66,-3271.184138297994
PENDLEUSDT,-0.3346819590912777,0.3771482357283927,-0.7261048688683296,0.49295774647887325,0.5127762064522271,71,-3346.8195909127767
XPLUSDT,-0.3592847356241477,0.5237406839619626,-0.3190933621298271,0.5675675675675675,0.4748594446312801,74,-3592.847356241477
TRUUSDT,-0.3898901390170367,0.6937565145790906,-0.10875746004457144,0.46153846153846156,0.5794218865376984,78,-3898.9013901703665
EULUSDT,-0.398049826419274,0.43519548991649337,-0.41865341454503147,0.5151515151515151,0.46167013404188967,66,-3980.49826419274
ZECUSDT,-0.41255421843904194,0.5085195300588629,-0.7397405636384848,0.5909090909090909,0.4554560077158921,66,-4125.54218439042
NEIROUSDT,-0.4166295050489263,0.6095213523019115,-0.267750738435378,0.6081081081081081,0.505509926897423,74,-4166.295050489263
ENJUSDT,-0.4990706406858595,0.7457015539516474,-0.09955233377513997,0.6666666666666666,0.5891279356646401,69,-4990.706406858595
DENTUSDT,-0.507806226877602,0.6470898930094419,-0.311144825195673,0.5,0.4288669435352364,72,-5078.062268776021
BIOUSDT,-0.6477011252612976,0.837765255423144,-0.27363809687199386,0.6119402985074627,0.30955743561034543,67,-6477.011252612976
MOVRUSDT,-1.0511527662683173,1.0,-0.5984900320688146,0.7142857142857143,0.29980316256258477,70,-10511.527662683173
STOUSDT,-1.1271923907993096,1.0,-0.8515058416361571,0.6290322580645161,0.38242103588473386,62,-11271.923907993096
ORDIUSDT,-1.1360681082569974,1.0,-0.638437801308098,0.6081081081081081,0.2836849223626474,74,-11360.681082569974
HIGHUSDT,-1.1769467026494422,1.0,-0.6681084812818273,0.5694444444444444,0.21023681447093723,72,-11769.467026494423
