symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
CETUSUSDT,-0.030529245090654474,0.19650259446388585,-0.09073903434150352,0.5964912280701754,0.8996141338873404,57,-305.29245090654473
USD1USDT,-0.04033665568728403,0.061194998365329045,-3.1686494431189685,0.0,0.0,43,-403.3665568728403
PAXGUSDT,-0.04183234923583503,0.0822890275176196,-0.32677818364108757,0.48484848484848486,0.6009425996983685,33,-418.3234923583503
EURUSDT,-0.04593243642505858,0.07026941764805346,-1.7992758262627602,0.18,0.10651297167607622,50,-459.3243642505858
LINKUSDT,-0.046732366590491216,0.09375437130074761,-0.22141247664935126,0.5652173913043478,0.7974544674034316,46,-467.32366590491216
TRXUSDT,-0.04901671236711666,0.08610915332701752,-0.7146898819143643,0.5084745762711864,0.5149762854631986,59,-490.1671236711666
RLUSDUSDT,-0.05111780661974155,0.07804956549768394,-3.60729854515304,0.0,0.0,56,-511.1780661974155
TONUSDT,-0.05141284266604298,0.09165142179164798,-0.24025501493389115,0.6136363636363636,0.7491807529221935,44,-514.1284266604298
UUSDT,-0.054358779621788304,0.0821904319947249,-3.672906013082426,0.0,0.0,58,-543.587796217883
FDUSDUSDT,-0.05437421613929413,0.08103972187038234,-3.5686524438151843,0.0,0.0,57,-543.7421613929413
ETHUSDT,-0.05762387861586337,0.12340147124408214,-0.287743003308691,0.5135135135135135,0.7073011748617892,37,-576.2387861586337
USDCUSDT,-0.0630851901952171,0.09454177653594834,-3.9919427397876315,0.0,0.0,66,-630.851901952171
XLMUSDT,-0.06457489110109817,0.1503046060165209,-0.27468856712003314,0.5084745762711864,0.697879543251144,59,-645.7489110109817
XUSDUSDT,-0.06730645383892712,0.10334784533844067,-4.0282867083746945,0.0,0.0,76,-673.0645383892712
WBTCUSDT,-0.06840074403146212,0.11475712694773231,-0.4293958538482043,0.5714285714285714,0.6439994149809009,49,-684.0074403146212
RUNEUSDT,-0.06863589269121156,0.11654333408832619,-0.34902647455960445,0.5892857142857143,0.7349544090423865,56,-686.3589269121156
POLUSDT,-0.07031869339015204,0.1404555446615913,-0.27645881711518555,0.5471698113207547,0.7547139444231797,53,-703.1869339015204
SHIBUSDT,-0.07222077866146223,0.12281784582894303,-0.30357130177034347,0.4583333333333333,0.7364915470381125,48,-722.2077866146223
USDEUSDT,-0.07617477328268848,0.11373613054392354,-4.437636279421826,0.0,0.0,81,-761.7477328268849
ZAMAUSDT,-0.07761901225347413,0.18699786559274453,-0.1582778826189589,0.5918367346938775,0.8335834233939865,49,-776.1901225347412
COMPUSDT,-0.079478072247658,0.16577778092174583,-0.22960525719319902,0.6140350877192983,0.8058678604345604,57,-794.78072247658
BTCUSDT,-0.08091063649575157,0.1324363916085537,-0.46946918089107803,0.5909090909090909,0.566123888822359,44,-809.1063649575158
ONDOUSDT,-0.0923881873676608,0.15635127462831416,-0.3337886890225077,0.5192307692307693,0.6723026397728714,52,-923.881873676608
PEPEUSDT,-0.09402246447926474,0.1957429477054331,-0.2733309051010726,0.5625,0.7436453601668351,48,-940.2246447926474
VIRTUALUSDT,-0.10278516130909811,0.16053773832982524,-0.2836743931509897,0.6041666666666666,0.6579211146195063,48,-1027.8516130909811
ADAUSDT,-0.10374408631249282,0.15467966560736007,-0.40671083586174667,0.5208333333333334,0.6580334374455107,48,-1037.4408631249282
FETUSDT,-0.10544376009486434,0.1849228806630106,-0.28638679334335454,0.5370370370370371,0.7052499143551623,54,-1054.4376009486434
BNBUSDT,-0.10807546534497396,0.14445606352685303,-0.5655940171798225,0.4772727272727273,0.4780232848195848,44,-1080.7546534497396
